,Complaint ID,Day_received,Response_time,Product_num,State_num,Timely_response_bin,Company_response_num,Consumer_disputed_num,Issue_num,Company_num
566,1179583,3,0,1,13,1,2,2,2,396
567,1179586,3,5,1,13,1,1,0,2,50
568,1179589,3,0,3,28,1,1,1,1,1525
569,1179590,3,0,1,9,1,2,0,2,50
570,1179592,3,0,3,20,1,1,0,1,2049
571,1179594,3,0,1,37,1,1,2,4,9
572,1179595,3,0,1,50,1,2,0,2,12
573,1179596,3,0,1,50,1,1,2,2,11
574,1179597,3,0,1,50,1,1,0,2,15
575,1179598,3,0,2,53,1,1,2,4,62
576,1179599,3,5,2,13,1,1,2,4,51
577,1179601,3,0,2,51,1,1,0,4,749
578,1179602,3,0,1,21,1,2,0,4,8
579,1179604,3,0,2,50,1,1,2,4,1016
580,1179606,3,0,3,8,1,2,0,4,1940
581,1179607,3,0,2,28,1,1,1,4,111
582,1179608,3,5,4,40,1,4,2,4,25
583,1179609,3,0,1,14,1,1,0,2,19
584,1179610,3,0,1,51,1,1,0,4,1430
585,1179611,3,0,1,8,0,1,2,4,10
586,1179612,3,0,1,8,1,1,0,2,4
587,1179613,3,0,1,8,0,5,2,2,3
588,1179614,3,0,1,8,1,1,0,2,215
589,1179615,3,5,3,43,1,1,1,1,4
590,1179617,3,0,2,19,1,1,1,4,934
591,1179621,3,4,3,25,1,1,0,1,1525
592,1179622,3,0,2,40,1,1,1,4,1272
593,1179623,3,3,1,40,1,1,2,4,567
594,1179624,3,0,1,31,0,6,2,2,1
595,1179626,3,0,9,14,1,1,0,4,66
596,1179627,3,0,6,29,1,1,0,3,429
597,1179628,3,3,6,25,1,1,1,4,229
598,1179629,3,0,3,7,1,1,0,1,1525
599,1179630,3,5,4,14,1,1,2,4,567
600,1179631,3,0,1,13,1,1,2,2,71
601,1179635,3,0,2,43,0,6,2,4,934
602,1179636,3,5,7,8,1,2,2,5,368
603,1179637,3,0,3,40,1,2,1,1,2049
604,1179638,3,5,3,13,1,1,0,1,1525
605,1179639,3,5,1,37,1,1,0,4,13
606,1179640,3,6,1,8,1,1,0,2,3
607,1179642,3,0,4,14,1,1,2,4,567
608,1179644,3,0,5,41,1,1,0,4,429
609,1179645,3,0,4,8,1,1,0,4,1430
610,1179646,3,5,4,13,1,2,2,4,567
611,1179648,3,5,8,20,1,1,0,4,48
612,1179649,3,0,2,40,1,1,2,4,1518
613,1179651,3,0,2,48,1,1,2,4,1518
614,1179652,3,5,7,51,1,1,2,3,1
615,1179653,3,0,3,51,1,1,0,1,1525
616,1179654,3,0,1,43,1,1,0,4,41
617,1179655,3,0,2,13,1,1,1,4,49
618,1179656,3,9,1,41,1,2,0,2,396
619,1179658,3,0,1,33,1,1,0,2,41
620,1179659,3,0,2,13,1,1,0,4,429
621,1179661,3,0,3,13,1,1,2,1,1940
622,1179663,3,0,1,8,1,1,2,2,25
623,1179665,3,0,3,22,1,1,0,1,1525
624,1179666,3,3,1,18,1,1,0,2,1525
625,1179667,3,0,5,41,1,1,0,4,1430
626,1179668,3,0,1,8,1,1,1,2,6
627,1179669,3,0,3,8,1,1,2,4,1940
628,1179673,3,0,1,50,1,1,2,4,567
629,1179674,3,0,2,8,1,1,2,4,237
630,1179675,3,5,4,13,1,1,1,4,1272
631,1179676,3,0,4,40,1,4,0,4,270
632,1179677,3,5,5,8,1,4,2,4,112
633,1179678,3,0,4,41,1,1,0,4,1518
634,1179679,3,0,1,20,1,1,0,4,113
635,1179681,3,0,1,13,1,1,0,2,5
636,1179683,3,0,1,13,1,1,0,2,392
637,1179684,3,0,1,13,1,1,0,2,1016
638,1179685,3,0,1,13,1,1,2,2,25
639,1179686,3,0,2,37,1,1,2,4,934
640,1179687,3,0,4,14,1,4,0,4,101
641,1179688,3,0,2,53,1,2,0,4,934
642,1179689,3,0,3,47,1,1,0,4,1525
643,1179690,3,5,6,17,1,1,2,4,1
644,1179694,2,7,1,25,1,1,2,2,2
645,1179695,3,0,3,53,1,1,0,1,2049
646,1179697,2,1,5,25,1,1,0,4,1430
647,1179698,3,0,3,37,1,1,0,1,1525
648,1179699,2,1,4,56,1,4,0,4,1518
649,1179702,2,1,1,40,1,2,1,2,396
650,1179706,3,0,7,9,1,1,1,3,368
651,1179707,2,6,6,13,1,2,2,3,2
652,1179708,2,1,2,37,1,1,1,4,934
653,1179711,3,0,5,13,1,1,1,4,1518
654,1179713,3,5,3,39,1,2,1,1,1940
655,1179714,2,1,3,13,1,2,1,1,1940
656,1179715,3,0,3,19,1,1,1,1,2049
657,1179718,3,0,1,48,1,1,0,2,392
658,1179719,3,9,1,48,1,1,2,2,3
659,1179721,3,0,5,25,1,1,1,4,368
660,1179724,3,5,3,38,1,1,2,1,1940
661,1179725,3,0,1,40,1,2,0,2,229
662,1179726,3,0,3,53,1,1,2,4,1940
663,1179727,3,0,3,53,1,1,0,4,1525
664,1179728,3,0,5,13,1,2,1,4,6
665,1179729,3,0,2,40,1,1,1,4,25
666,1179730,3,0,3,29,1,1,1,4,1940
667,1179731,3,5,9,25,1,4,2,4,112
668,1179732,2,1,2,37,1,2,0,4,1272
669,1179733,2,1,2,37,1,5,2,4,934
670,1179734,2,1,9,50,1,1,0,4,1518
671,1179735,2,0,2,8,1,1,2,4,567
672,1179737,3,0,4,37,1,1,0,4,1016
673,1179739,2,1,2,40,1,1,0,4,934
674,1179740,3,0,2,8,0,1,1,4,10
675,1179741,3,0,5,8,1,1,0,4,1
676,1179746,3,0,8,8,1,4,2,4,15
677,1179747,3,0,3,8,1,1,0,1,2049
678,1179748,2,6,3,51,1,1,0,1,1940
679,1179750,2,1,3,40,1,2,2,1,2049
680,1179751,2,6,3,40,1,2,0,1,1940
681,1179756,3,0,3,51,1,1,0,1,1940
682,1179757,2,1,6,40,1,1,2,3,567
683,1179758,3,0,5,25,1,4,0,4,101
684,1179759,3,0,7,44,1,2,0,5,368
685,1179760,2,1,3,41,1,2,0,4,2049
686,1179761,3,0,1,19,1,1,1,2,71
687,1179764,3,0,3,19,1,1,1,1,2049
688,1179765,3,5,3,19,1,1,1,1,1940
689,1179776,2,0,5,51,1,4,0,4,1518
690,1179779,4,12,2,40,1,1,1,4,1518
691,1179780,4,0,2,29,1,1,1,4,934
692,1179781,4,5,1,30,1,1,1,2,10
693,1179785,2,1,1,51,1,1,0,4,199
694,1179787,3,0,2,29,1,1,0,4,199
695,1179788,3,10,1,51,1,1,2,2,11
696,1179790,3,1,3,23,1,1,2,1,1940
697,1179793,3,6,2,41,1,1,1,4,1518
698,1179794,3,1,1,41,1,1,0,4,5
699,1179797,3,1,5,57,1,4,2,0,1272
700,1179799,3,4,4,8,1,1,1,4,481
701,1179800,3,1,1,8,1,1,0,4,9
702,1179804,3,1,2,44,1,1,2,4,199
703,1179806,3,1,7,14,1,1,0,3,368
704,1179807,3,1,3,40,1,1,0,1,1940
705,1179808,3,9,4,40,1,1,2,4,481
706,1179810,3,1,3,51,1,1,0,1,2049
707,1179811,3,1,3,51,1,1,0,1,1525
708,1179812,3,1,3,51,1,1,0,1,1940
709,1179813,3,1,1,37,1,1,0,4,42
710,1179815,3,1,2,8,1,1,2,4,63
711,1179816,3,1,2,8,1,1,1,4,15
712,1179818,3,34,6,48,1,1,2,3,28
713,1179820,3,1,7,56,1,1,0,5,65
714,1179821,3,1,2,9,1,1,0,4,97
715,1179822,3,38,6,7,1,1,2,3,1
716,1179823,3,1,4,8,1,1,0,4,270
717,1179824,3,1,4,33,1,1,2,4,567
718,1179825,3,1,8,48,1,1,2,4,48
719,1179827,3,1,2,25,1,1,1,4,749
720,1179828,3,7,3,20,1,1,0,1,1525
721,1179829,3,5,6,8,1,1,2,4,19
722,1179830,3,1,6,44,1,1,0,3,55
723,1179831,3,5,4,47,1,2,0,4,217
724,1179832,3,1,1,31,1,2,0,2,34
725,1179834,4,3,1,31,1,5,0,2,45
726,1179835,3,1,1,44,1,1,0,2,23
727,1179837,3,4,1,8,0,6,2,2,1
728,1179838,3,1,5,42,1,1,1,0,18
729,1179840,3,1,2,14,1,1,1,4,749
730,1179841,4,4,2,51,1,1,2,4,934
731,1179842,4,0,3,31,1,1,1,4,1940
732,1179844,4,4,3,10,1,1,1,4,1525
733,1179846,4,0,3,31,1,1,2,4,1940
734,1179847,4,0,7,8,1,1,1,5,72
735,1179848,4,4,6,51,1,1,2,4,11
736,1179849,4,0,8,42,1,1,0,4,92
737,1179850,4,0,2,33,1,1,2,4,1518
738,1179852,4,0,1,51,1,1,2,2,5
739,1179854,4,0,3,28,1,2,0,1,1940
740,1179855,4,0,3,37,1,1,0,1,1525
741,1179856,4,0,1,7,1,2,1,4,396
742,1179858,4,4,1,33,1,1,1,2,15
743,1179859,4,4,7,13,0,5,2,5,14
744,1179860,4,0,1,17,1,5,1,2,3
745,1179861,4,4,4,13,1,2,2,4,1016
746,1179862,4,0,1,44,1,5,2,2,18
747,1179863,4,0,3,39,1,1,0,1,1940
748,1179864,4,0,5,44,1,4,2,4,25
749,1179865,4,16,1,51,1,1,2,2,8
750,1179866,4,16,3,51,1,1,2,1,1525
751,1179867,4,0,2,13,1,1,1,4,199
752,1179868,4,0,3,5,1,1,0,1,1525
753,1179869,4,0,2,33,1,1,1,4,399
754,1179870,4,0,2,30,1,1,2,4,199
755,1179873,4,0,1,40,1,1,2,4,567
756,1179874,4,4,4,51,1,1,2,4,567
757,1179876,4,0,4,40,1,1,0,4,1016
758,1179877,4,5,4,48,1,1,0,4,1272
759,1179878,4,0,1,13,1,2,2,4,50
760,1179881,4,4,1,25,1,1,2,2,46
761,1179883,4,0,1,40,1,1,0,2,64
762,1179884,4,0,4,44,1,4,0,4,1518
763,1179885,4,0,2,7,1,1,1,4,399
764,1179887,4,0,1,19,1,1,0,2,13
765,1179888,4,0,1,13,1,1,2,2,6
766,1179889,4,0,3,25,1,2,1,4,2049
767,1179890,4,0,1,14,1,1,2,2,392
768,1179891,4,4,6,8,1,1,2,3,1016
769,1179892,4,0,6,8,1,1,0,4,33
770,1179893,4,0,4,30,1,4,0,4,1016
771,1179896,4,4,1,14,1,1,2,2,52
772,1179897,4,4,10,41,1,1,0,4,110
773,1179898,4,0,1,41,1,1,0,2,64
774,1179900,4,4,7,56,1,1,2,3,65
775,1179902,4,0,1,48,1,1,0,4,2
776,1179905,4,0,4,40,1,2,1,4,1016
777,1179910,4,0,2,24,1,1,1,4,199
778,1179911,4,0,4,8,1,4,0,4,481
779,1179912,4,0,2,19,1,1,0,4,91
780,1179913,4,0,4,13,1,4,0,4,481
781,1179914,4,0,5,51,1,1,0,0,1430
782,1179915,4,0,3,53,1,1,0,1,1525
783,1179917,4,0,3,51,1,2,1,1,2049
784,1179918,4,0,1,13,1,2,0,4,1016
785,1179921,4,0,1,40,1,1,1,4,10
786,1179923,4,0,2,37,1,1,0,4,749
787,1179926,4,4,1,51,1,2,0,2,396
788,1179927,4,4,4,51,1,1,2,4,567
789,1179928,4,0,3,8,1,2,0,4,2049
790,1179929,4,0,1,21,1,1,0,2,34
791,1179931,4,0,4,40,1,1,0,4,270
792,1179932,4,0,4,44,1,1,0,4,1430
793,1179935,4,4,1,8,1,1,0,2,429
794,1179936,4,4,6,37,1,4,0,3,481
795,1179937,4,0,2,8,1,1,0,4,1430
796,1179940,4,4,3,44,0,1,2,1,6
797,1179941,4,4,10,8,1,1,0,4,429
798,1179942,4,0,1,8,1,1,0,2,32
799,1179943,4,0,7,40,1,2,2,5,368
800,1179944,4,0,9,12,1,1,0,4,112
801,1179945,4,0,4,41,1,2,0,4,1518
802,1179946,4,0,2,41,1,1,2,4,1016
803,1179947,4,0,1,33,1,1,0,2,14
804,1179948,4,0,6,8,1,1,0,3,429
805,1179949,4,3,3,9,1,1,0,1,1940
806,1179950,4,0,1,14,1,1,2,2,63
807,1179951,4,0,3,13,1,1,1,4,2049
808,1179954,4,0,5,51,1,1,1,4,39
809,1179955,4,0,3,23,1,2,2,1,2049
810,1179956,4,0,6,14,1,1,1,4,199
811,1179957,4,0,1,24,1,1,1,2,2
812,1179958,3,1,1,56,1,2,0,2,392
813,1179959,4,0,9,39,1,1,2,4,25
814,1179962,3,1,1,53,0,6,2,2,8
815,1179963,4,0,2,40,1,1,2,4,749
816,1179965,3,1,4,8,1,1,1,4,1016
817,1179966,4,3,4,24,1,4,2,4,165
818,1179970,4,17,4,40,1,1,2,4,199
819,1179971,4,0,3,40,1,2,0,4,1940
820,1179976,4,0,3,40,1,2,1,1,1940
821,1179977,3,1,1,51,1,1,0,2,71
822,1179978,3,1,1,51,1,2,2,2,396
823,1179979,3,5,3,23,1,1,0,1,1525
824,1179981,4,0,3,33,1,1,1,1,2049
825,1179983,3,5,3,8,1,2,0,1,1940
826,1179984,4,0,4,8,0,1,1,5,16
827,1179985,4,0,4,8,1,1,2,5,567
828,1179986,4,0,4,8,1,2,0,4,1016
829,1179990,4,4,3,51,1,2,0,1,2049
830,1179991,4,0,3,13,1,2,0,1,1940
831,1179998,4,4,5,19,1,1,0,4,429
832,1179999,3,5,3,51,1,2,2,1,2049
833,1180000,4,39,2,13,1,3,2,4,399
834,1180003,4,3,5,51,1,4,0,4,1518
835,1180004,4,0,2,13,1,1,1,4,749
836,1180006,4,0,1,51,1,1,2,4,392
837,1180009,4,1,1,53,1,1,1,4,1272
838,1180010,5,0,3,12,1,2,0,1,1940
839,1180011,5,0,3,12,1,1,0,1,2049
840,1180012,5,0,3,37,1,1,2,4,1940
841,1180013,5,0,3,3,1,1,1,4,1940
842,1180014,5,0,3,3,1,1,1,4,1525
843,1180015,5,0,3,3,1,1,1,4,2049
844,1180017,5,0,3,3,1,1,1,4,1525
845,1180020,5,3,4,41,1,1,0,4,1016
846,1180021,5,4,2,28,1,1,2,4,111
847,1180022,5,0,2,8,1,1,1,4,1430
848,1180023,5,0,2,7,1,1,1,4,399
849,1180024,5,0,10,14,1,1,1,4,112
850,1180030,5,0,3,45,1,2,1,1,2049
851,1180031,5,0,3,45,1,2,2,1,1940
852,1180040,5,5,3,48,1,1,0,4,2049
853,1180043,5,0,1,36,0,1,2,2,6
854,1180047,5,3,1,29,1,1,2,4,15
855,1180048,5,0,1,23,1,2,2,2,396
856,1180053,5,2,5,8,1,1,2,4,1430
857,1180055,5,0,1,44,1,2,0,2,11
858,1180056,5,8,1,44,0,6,2,2,1
859,1180057,5,0,1,8,1,1,1,2,392
860,1180060,5,1,1,52,1,1,2,2,71
861,1180063,4,1,1,8,1,2,2,2,396
862,1180065,4,4,2,37,1,1,0,4,749
863,1180066,4,1,1,8,1,1,2,2,6
864,1180068,4,1,1,39,1,1,1,2,392
865,1180069,4,1,2,7,1,1,2,4,399
866,1180073,4,1,1,56,1,1,0,2,3
867,1180075,4,5,4,56,1,1,1,4,270
868,1180076,4,1,5,8,1,1,1,4,1430
869,1180077,4,61,1,24,1,1,2,2,12
870,1180078,4,5,2,9,1,1,2,4,399
871,1180080,4,1,3,51,1,1,0,1,2049
872,1180081,4,1,1,53,1,2,2,4,392
873,1180082,4,1,7,53,1,1,0,5,368
874,1180084,4,1,1,50,1,2,2,2,392
875,1180085,4,1,2,51,0,1,2,4,934
876,1180086,4,1,1,14,1,1,1,2,14
877,1180087,4,1,1,8,1,1,0,2,83
878,1180089,4,5,4,8,1,1,0,4,1272
879,1180092,4,1,5,40,1,4,0,4,1518
880,1180094,4,1,3,10,1,2,0,1,1940
881,1180096,4,1,9,51,1,1,2,4,66
882,1180097,4,1,4,40,1,1,1,4,1016
883,1180098,4,1,4,24,1,4,0,4,270
884,1180099,4,1,1,8,1,1,0,2,6
885,1180100,4,1,2,51,1,1,0,4,211
886,1180101,4,1,3,40,1,1,0,1,2049
887,1180102,4,1,2,41,1,1,0,4,749
888,1180103,4,1,2,48,1,1,0,4,934
889,1180105,4,4,6,41,1,1,1,3,1
890,1180106,4,1,1,7,1,1,2,2,43
891,1180109,5,0,1,8,1,1,0,2,9
892,1180110,5,0,1,8,1,2,0,2,229
893,1180112,5,0,1,33,1,2,2,2,10
894,1180114,5,0,2,12,1,1,2,4,1016
895,1180118,5,0,2,51,1,2,2,4,1518
896,1180119,5,0,5,12,1,4,2,0,62
897,1180120,5,0,6,51,1,1,2,3,165
898,1180121,5,3,1,56,1,2,0,2,396
899,1180125,5,0,3,51,1,4,2,4,1940
900,1180126,5,0,2,42,1,1,2,4,934
901,1180128,5,0,7,47,1,2,2,3,30
902,1180130,5,3,4,24,1,4,2,4,114
903,1180134,5,3,2,13,1,1,2,4,1518
904,1180142,5,11,5,44,1,1,2,4,1430
905,1180143,5,7,1,37,0,1,2,2,11
906,1180147,5,0,1,13,1,1,2,2,749
907,1180148,5,0,1,13,1,1,2,2,1518
908,1180152,5,2,5,8,1,1,0,4,1430
909,1180161,5,3,1,19,1,1,0,2,749
910,1180167,5,2,1,13,1,1,0,2,217
911,1180169,5,1,5,13,1,1,0,4,1518
912,1180177,5,0,2,20,1,1,2,4,749
913,1180187,5,3,2,21,1,1,2,4,38
914,1180193,5,7,1,13,1,2,2,2,4
915,1180194,5,36,5,41,1,1,2,4,1518
916,1180203,5,3,2,23,1,1,1,4,1430
917,1180206,5,3,1,33,1,1,0,4,3
918,1180208,5,3,10,41,1,1,0,4,17
919,1180210,5,0,4,56,1,4,0,4,270
920,1180217,5,3,2,19,1,1,0,4,19
921,1180219,5,0,5,40,1,4,2,4,1518
922,1180222,5,3,1,14,1,5,0,2,5
923,1180228,5,3,1,28,1,1,0,2,17
924,1180239,5,2,1,44,1,1,2,2,215
925,1180246,5,39,1,56,1,1,2,4,1
926,1180251,5,0,1,8,1,1,0,2,7
927,1180256,5,0,2,13,1,1,2,4,1272
928,1180260,5,0,2,51,1,1,0,4,15
929,1180263,5,0,3,14,1,1,1,4,2049
930,1180264,5,2,6,14,1,1,1,3,21
931,1180270,5,4,3,33,1,1,0,1,1940
932,1180271,5,4,3,33,1,1,0,1,1940
933,1180272,5,4,3,33,1,1,0,1,1940
934,1180277,5,2,5,14,1,2,0,4,1518
935,1180280,5,0,1,33,1,2,2,4,10
936,1180282,5,0,2,28,1,1,1,4,934
937,1180286,5,8,6,8,1,1,2,4,33
938,1180287,5,0,2,25,1,1,1,4,9
939,1180295,5,0,1,9,1,1,2,2,71
940,1180302,5,3,1,14,1,1,2,4,43
941,1180307,5,0,1,37,1,2,2,2,86
942,1180325,5,0,5,40,1,1,2,4,567
943,1180328,5,0,2,10,1,1,2,4,934
944,1180332,5,1,1,51,1,1,0,2,23
945,1180337,5,2,5,13,1,1,0,4,199
946,1180342,5,3,5,40,1,1,1,4,1430
947,1180344,5,2,2,50,1,1,2,4,1430
948,1180354,5,0,5,23,1,1,0,4,1272
949,1180359,5,3,1,44,1,2,2,2,20
950,1180360,5,0,1,44,1,1,0,2,71
951,1180363,5,3,5,53,1,1,1,4,8
952,1180376,5,0,7,14,1,1,2,5,368
953,1180377,5,0,7,40,1,1,2,3,368
954,1180379,5,4,1,8,1,1,1,2,28
955,1180385,5,2,2,22,1,1,2,4,1518
956,1180388,5,0,2,13,1,1,0,4,1430
957,1180393,5,53,1,30,1,1,2,4,6
958,1180397,5,0,5,40,1,1,2,4,82
959,1180402,5,0,9,43,1,1,0,4,73
960,1180407,5,4,2,44,1,1,1,4,749
961,1180408,5,0,1,24,1,1,0,4,749
962,1180413,5,0,5,24,1,5,2,4,82
963,1180415,5,8,6,8,1,1,1,4,4
964,1180416,5,0,2,9,1,1,2,4,429
965,1180422,5,0,2,25,1,1,0,4,934
966,1180424,5,2,2,41,1,1,1,4,1518
967,1180427,5,0,2,28,1,1,1,4,1430
968,1180431,5,8,2,51,1,1,2,4,1518
969,1180434,5,0,2,13,1,1,2,4,1272
970,1180436,5,0,3,33,1,1,2,1,8
971,1180438,5,1,1,50,1,1,2,4,4
972,1180445,5,0,2,51,1,1,0,4,934
973,1180448,5,3,2,40,1,2,1,4,199
974,1180459,5,0,2,7,1,1,0,4,749
975,1180462,5,0,5,13,1,1,0,4,217
976,1180467,5,3,1,57,1,1,0,2,18
977,1180474,5,3,1,57,0,6,2,2,2
978,1180481,5,0,2,37,1,1,0,4,1430
979,1180484,5,3,1,19,1,1,2,2,71
980,1180485,5,4,1,19,1,1,0,2,15
981,1180487,5,0,2,37,0,1,2,4,934
982,1180493,5,0,5,8,1,1,1,4,1518
983,1180503,5,0,1,9,1,1,2,2,97
984,1180510,5,0,4,19,1,1,1,4,1518
985,1180514,5,2,2,8,1,1,0,4,749
986,1180516,5,0,3,24,1,1,2,1,2049
987,1180517,5,0,2,39,1,1,2,4,934
988,1180522,5,0,1,8,1,1,2,4,69
989,1180525,5,4,7,14,1,2,1,5,9
990,1180528,5,8,1,39,1,1,1,2,9
991,1180530,5,0,2,41,1,2,0,4,184
992,1180533,5,0,1,8,1,2,2,4,392
993,1180534,5,0,1,8,1,1,0,4,567
994,1180542,5,0,5,25,1,1,1,4,62
995,1180544,5,0,1,20,1,2,2,4,368
996,1180545,5,3,1,31,1,1,2,4,5
997,1180548,5,1,4,8,1,1,0,4,1016
998,1180549,5,0,5,7,1,1,2,4,1272
999,1180550,5,4,2,20,1,1,2,4,934
1000,1180551,5,4,2,37,1,2,2,4,1518
1001,1180552,5,4,2,8,1,1,2,4,1518
1002,1180553,5,4,4,37,1,1,2,4,1518
1003,1180554,5,4,2,50,1,1,2,4,1518
1004,1180556,5,2,5,41,1,1,0,4,64
1005,1180557,5,4,2,23,1,1,1,4,1430
1006,1180559,5,4,2,8,1,1,2,4,1272
1007,1180560,5,4,2,14,1,4,2,4,1430
1008,1180561,5,4,2,13,1,1,2,4,1518
1009,1180562,5,4,2,30,1,1,1,4,1016
1010,1180569,5,4,3,53,1,1,0,1,2049
1011,1180571,5,0,1,40,0,6,2,2,5
1012,1180573,5,0,2,29,1,1,1,4,934
1013,1180578,5,0,2,51,1,1,0,4,15
1014,1180581,5,0,6,38,1,1,1,4,19
1015,1180595,4,1,4,8,1,1,0,4,481
1016,1180596,5,2,5,13,1,1,0,4,90
1017,1180606,5,4,3,31,1,1,0,1,1525
1018,1180608,5,2,5,13,1,1,0,4,1518
1019,1180609,5,2,5,13,1,1,0,4,217
1020,1180613,5,7,1,11,1,1,2,2,215
1021,1180614,5,4,4,13,1,1,1,4,481
1022,1180619,5,0,5,29,1,4,1,4,1518
1023,1180622,5,0,5,51,1,4,0,4,1518
1024,1180623,5,7,1,44,1,1,0,2,21
1025,1180624,5,0,2,39,1,1,0,4,749
1026,1180637,5,2,7,8,1,1,2,3,368
1027,1180639,5,0,6,25,1,1,1,4,165
1028,1180646,5,1,1,53,1,2,1,2,8
1029,1180647,5,0,2,13,1,1,2,4,97
1030,1180652,5,4,3,5,1,2,0,1,1940
1031,1180658,5,0,6,8,1,1,0,3,1430
1032,1180663,5,4,1,14,1,1,2,4,1
1033,1180665,5,17,3,44,1,1,1,1,2049
1034,1180667,5,0,5,5,1,1,1,0,48
1035,1180672,5,4,2,44,1,4,2,4,9
1036,1180675,5,0,1,35,0,6,2,2,6
1037,1180679,5,0,5,14,1,1,0,0,90
1038,1180680,5,0,2,19,1,1,2,4,107
1039,1180682,5,2,4,9,1,1,0,4,1430
1040,1180685,5,8,1,25,1,1,2,4,8
1041,1180686,5,4,1,25,1,5,2,4,5
1042,1180693,5,0,2,8,1,1,2,4,41
1043,1180706,5,2,1,8,1,2,0,2,86
1044,1180707,5,2,1,8,1,1,2,2,97
1045,1180710,5,0,1,13,1,1,0,2,27
1046,1180715,5,0,2,7,1,1,0,4,749
1047,1180718,5,2,5,19,1,1,0,4,368
1048,1180722,5,4,4,53,1,1,0,4,1272
1049,1180723,5,4,4,13,1,1,2,4,112
1050,1180727,5,0,5,40,1,2,0,4,1518
1051,1180732,5,4,2,9,1,1,1,4,749
1052,1180733,5,4,2,33,1,1,0,4,8
1053,1180735,5,0,2,41,1,4,2,4,1272
1054,1180741,5,1,1,19,1,1,2,4,215
1055,1180746,5,0,5,19,1,1,1,4,1272
1056,1180748,5,4,3,28,1,1,0,1,2049
1057,1180752,5,0,1,31,1,1,1,4,229
1058,1180757,5,7,5,44,1,1,0,4,481
1059,1180758,5,0,2,5,1,1,0,4,399
1060,1180759,5,4,10,19,1,1,2,4,429
1061,1180774,5,0,6,36,1,1,1,3,133
1062,1180782,5,0,2,51,1,1,2,4,399
1063,1180792,5,4,6,41,1,1,2,3,4
1064,1180795,5,4,3,35,1,1,0,1,1525
1065,1180798,5,0,2,40,1,1,2,4,934
1066,1180805,5,4,3,14,1,2,0,1,1940
1067,1180810,5,0,3,53,1,2,0,1,1525
1068,1180812,5,0,7,19,1,1,2,5,368
1069,1180817,5,0,3,40,1,1,0,1,1525
1070,1180820,5,0,1,21,1,2,2,4,2
1071,1180827,5,24,9,53,1,1,1,4,184
1072,1180828,5,0,4,38,1,1,0,4,1272
1073,1180829,5,4,2,37,1,1,2,4,1430
1074,1180831,5,0,1,40,1,1,1,2,3
1075,1180832,5,4,2,37,1,1,2,4,1518
1076,1180836,5,0,5,40,1,4,0,4,429
1077,1180837,5,3,1,8,1,1,0,2,11
1078,1180841,5,0,1,51,1,2,0,2,34
1079,1180846,5,2,1,44,1,2,0,2,396
1080,1180851,5,0,3,25,1,1,0,1,2049
1081,1180853,5,2,1,13,1,1,1,2,15
1082,1180855,5,4,5,29,1,1,2,4,1430
1083,1180857,5,0,3,51,1,1,0,1,1525
1084,1180858,5,4,2,48,1,1,2,4,399
1085,1180859,5,0,2,9,1,1,2,4,1272
1086,1180860,5,0,2,9,1,1,2,4,1430
1087,1180861,5,0,2,9,1,5,0,4,91
1088,1180866,5,0,4,51,1,4,0,4,1016
1089,1180867,5,0,4,41,1,1,0,4,429
1090,1180873,5,3,5,8,1,2,2,4,1016
1091,1180874,5,3,1,40,1,5,0,2,45
1092,1180883,5,0,2,52,1,4,2,4,43
1093,1180884,5,4,2,20,1,1,0,4,1430
1094,1180888,5,23,4,9,1,2,2,4,481
1095,1180889,5,4,10,53,1,4,2,4,1016
1096,1180892,5,4,2,8,1,1,1,4,749
1097,1180897,5,3,1,39,1,1,1,4,392
1098,1180899,5,0,2,33,1,1,2,4,93
1099,1180900,5,0,2,13,1,1,2,4,399
1100,1180901,5,2,2,51,1,1,2,4,1430
1101,1180902,5,0,2,8,1,4,2,4,1272
1102,1180903,5,8,1,47,1,5,0,2,31
1103,1180905,5,0,3,48,1,1,0,1,2049
1104,1180909,5,4,5,13,1,1,1,4,107
1105,1180924,5,0,2,19,1,1,2,4,934
1106,1180925,5,4,5,39,1,1,2,4,1430
1107,1180926,5,4,2,10,1,1,0,4,1518
1108,1180928,5,4,4,22,1,4,2,4,217
1109,1180935,5,16,2,9,0,6,2,4,3
1110,1180936,5,16,2,9,0,6,2,4,3
1111,1180937,5,16,2,9,0,6,2,4,3
1112,1180939,5,0,5,8,1,4,0,4,1272
1113,1180948,5,4,2,25,1,4,2,4,184
1114,1180949,5,0,4,33,1,4,0,4,368
1115,1180953,5,2,4,44,1,1,2,4,107
1116,1180960,5,0,1,42,1,1,1,2,396
1117,1180962,5,0,2,33,1,1,0,4,1518
1118,1180963,5,0,2,51,1,1,2,4,749
1119,1180964,5,0,2,8,1,1,1,4,1430
1120,1180965,5,0,1,29,1,1,0,2,229
1121,1180970,5,0,2,13,1,1,1,4,749
1122,1180972,5,0,1,40,1,2,0,4,7
1123,1180973,5,0,3,24,1,1,0,1,2049
1124,1180977,5,0,2,44,1,1,0,4,934
1125,1180982,5,0,3,29,1,1,0,1,2049
1126,1180984,5,0,7,40,1,1,0,5,368
1127,1180988,5,0,2,8,1,5,0,4,934
1128,1180995,5,2,5,8,1,1,2,4,39
1129,1180998,5,0,3,19,1,1,0,1,1525
1130,1181003,5,0,2,16,1,1,0,4,749
1131,1181014,5,2,5,51,1,4,2,4,1518
